anio,mes,recaudacion,emae,exportaciones,importaciones,dolar_blue,dolar_oficial,monedas_publico,ingresos_familiares,ipc
2011,11,0.30174675832785613,0.04844469087463876,0.0976844816545428,0.11734410100639936,0.16605166051660514,0.07499999999999996,-0.038690476190476275,-0.016018306636155666,0.008207474411223105
2011,12,0.28852371400474763,0.035269289724461306,0.14993158065334122,0.11109227215556627,0.15398660986001222,0.07730673316708248,-0.006389776357827448,-0.00917431192660556,0.008225789624124185
2012,1,0.30082732715557947,0.023423758091587477,0.041302691643194,0.0970598075767044,0.15840386940749696,0.08198757763975162,0.10064935064935066,-0.0023041474654378336,0.008195614944644514
2012,2,0.2871888514980707,0.022010976672254934,0.11235692328047375,-0.008250803606529966,0.13666465984346776,0.07635467980295574,-0.16761363636363646,-0.011547344110854563,0.008153386583819778
2012,3,0.297542717470189,0.002987562282469103,0.016704134386120284,-0.08775597858053552,0.1858087793144918,0.07985257985257976,-0.19407008086253374,-0.023094688221709014,0.008159071232081446
2012,4,0.24506783819209144,-0.03651812272129662,-0.04656008474553064,-0.13791843710141505,0.18234610917537752,0.07785888077858871,-0.22077922077922074,-0.03240740740740744,0.008144651631013602
2012,5,0.21277236249075115,-0.05279965037429135,-0.10740739442843616,-0.0774648287591384,0.377545084351367,0.08980582524271852,-0.21447028423772618,-0.025345622119815725,0.008291698292609173
2012,6,0.2143103250824261,-0.04888874791414144,-0.1272621502509238,-0.1000880977498696,0.3926272674078408,0.09661835748792269,-0.17346938775510212,-0.01379310344827589,0.008542699941270042
2012,7,0.2842716872455522,0.0033113654117398195,0.059442809697836996,-0.07489449683829152,0.45622119815668216,0.10311750599520386,-0.19499999999999995,-0.006864988558352381,0.008687213850282186
2012,8,0.29213807879508313,-0.004817319644454421,-0.10534456696197847,-0.18180372754256247,0.43792325056433423,0.1030805687203793,-0.18158567774936063,-0.018433179723502335,0.008874946051132952
2012,9,0.20638500211911603,-0.0319313810416606,-0.11856005783904566,-0.15008838819009596,0.42131979695431454,0.11334120425029504,-0.08423913043478248,-0.03009259259259267,0.008675488424682309
2012,10,0.2675496738848515,0.015038266053027494,-0.07346039497346069,-0.007362074227262538,0.4128133704735377,0.12075029308323582,0.06006006006006004,-0.04195804195804198,0.008423504635087118
2012,11,0.28625959264366174,8.053148426134804e-05,0.024065395587501426,-0.0722798470717606,0.3586497890295359,0.12790697674418605,0.1083591331269349,-0.032558139534883734,0.008335367518202056
2012,12,0.27807457275643843,0.0015582984263899924,0.001015779099840186,-0.09200571622291698,0.43459915611814326,0.14004629629629628,0.212218649517685,-0.02314814814814814,0.00823359386551614
2013,1,0.25029155318695273,0.002371546019941606,-0.003009672455735357,-0.0010303954476957866,0.6534446764091857,0.14466130884041317,0.10029498525073732,-0.01385681293302543,0.008326751385375695
2013,2,0.2961297905178981,0.003284937266027965,-0.18297115605066572,0.09518865884104932,0.6610169491525424,0.1556064073226544,0.2593856655290101,-0.011682242990654235,0.008438852927684
2013,3,0.2539968711461229,0.013313319945828406,-0.006455031876471562,0.09184283600348042,0.7099391480730224,0.16723549488054612,0.1806020066889631,-0.011820330969267157,0.008393862747533155
2013,4,0.3748322914774862,0.0716141945538269,0.02687058341447557,0.2984698203057061,0.8467583497053046,0.1726862302483072,0.12333333333333352,-0.009569377990430672,0.008349640032556447
2013,5,0.2812989463694431,0.06714748714693708,0.18534796929938335,0.17387177550868604,0.4864864864864866,0.17817371937639193,0.04276315789473695,-0.009456264775413725,0.008391399645581275
2013,6,0.2833732641092124,0.048571509309999206,0.09692257660895409,0.10098628499089735,0.3529411764705883,0.18832599118942728,-0.05246913580246915,-0.011655011655011704,0.008383457887222905
2013,7,0.3144489421139751,0.026338880160641454,-0.09463712706757954,0.10138537959594052,0.34968354430379733,0.1989130434782609,-0.1086956521739132,-0.011520737327188946,0.00869585003670542
2013,8,0.2646354287844601,0.018725592371786393,-0.03376225215621276,0.1270570909842177,0.4521193092621665,0.22019334049409234,-0.13749999999999996,-0.0046948356807511304,0.010630856084498888
2013,9,0.2630471374654164,0.03181904106346334,-0.03797081857287532,0.029772101777493454,0.504761904761905,0.23011664899257678,-0.17507418397626118,-0.0023866348448687846,0.014489437461130855
2013,10,0.2455887940719006,0.009934412121033187,-0.1251570432321656,0.09179831146135675,0.5646687697160884,0.23849372384937229,-0.20396600566572232,0.0048661800486617945,0.016436766367188268
2013,11,0.22501751047600704,-0.004628805978500128,-0.2345861253815532,0.054014505119340805,0.4860248447204969,0.2680412371134022,-0.26256983240223464,0.0,0.01760867630441648
2013,12,0.22729684838301045,-0.007021475533727339,-0.2157745918921915,-0.004566570150114191,0.47058823529411775,0.3248730964467006,-0.3289124668435014,-0.007109004739336511,0.01887614003189961
2014,1,0.3782803959954657,0.010640614766435075,-0.2057821886345853,0.054197456617508744,0.5972222222222223,0.6098294884653961,-0.3994638069705094,-0.011709601873536313,0.019709550366098498
2014,2,0.3321745807245706,-0.0023270028488352468,-0.05261884834453012,0.07009151221906929,0.43494897959183687,0.5613861386138614,-0.44986449864498645,-0.004728132387706863,0.01997938915597078
2014,3,0.3105527736538627,-0.03257020798318577,-0.2024357069095939,-0.04080454525082566,0.2811387900355873,0.5614035087719298,-0.46458923512747874,0.0023923444976077235,0.021099876548552467
2014,4,0.37279494212165654,-0.023086594443747055,-0.06045608278756032,-0.08675579439346859,0.12234042553191493,0.5418671799807506,-0.4480712166172107,0.009661835748792313,0.022071457394024673
